Geneid	logFC	logCPM	F	PValue	adj.PVal	FDR	Locus	ID
cds4734	0.539016502224154	4.92234240793907	66.9119177798397	4.98400885331077e-06	1.25508235934286e-05	1.25508235934286e-05	RPHASCH2410_CH04415	WP_016737329.1
cds849	-0.621619661793746	7.34772554239468	66.9060177287869	4.98612735330704e-06	1.25508235934286e-05	1.25508235934286e-05	RPHASCH2410_PC00525	WP_016737484.1
cds5903	-0.471672029831769	7.33448892700876	66.8520500864967	5.00555464013113e-06	1.25912574045772e-05	1.25912574045772e-05	RPHASCH2410_CH08865	WP_010004259.1
cds2325	-0.634267300234009	4.92492790570357	66.5956301952441	5.0990906354007e-06	1.28179289780422e-05	1.28179289780422e-05	RPHASCH2410_CH00210	WP_016734120.1
cds339	-0.365362824281412	8.74724989973137	66.5639362042991	5.11079456181431e-06	1.28387275468933e-05	1.28387275468933e-05		gbkey=CDS
cds4909	-0.622521708697424	5.69632986777159	66.4439827552473	5.15537894766358e-06	1.29420411811568e-05	1.29420411811568e-05		end_range=370246,.
cds481	-0.812665144050833	3.63483424877979	66.4155523542825	5.1660131880627e-06	1.29600451494093e-05	1.29600451494093e-05	RPHASCH2410_PB00640	WP_016736753.1
cds2772	0.382869259594494	8.45201598806915	66.3656195130056	5.18475304722719e-06	1.29983460520907e-05	1.29983460520907e-05	RPHASCH2410_CH02535	WP_016732956.1
cds5873	-0.627978527646997	5.25498165761916	66.3167480415688	5.20317232854635e-06	1.30357925205816e-05	1.30357925205816e-05	RPHASCH2410_CH08710	WP_016734993.1
cds3285	1.07862332254091	2.59435322805068	66.1155895506949	5.27980536551295e-06	1.32189374468996e-05	1.32189374468996e-05	RPHASCH2410_CH13675	WP_016734306.1
cds3766	0.458145713616162	5.70825506441348	65.9191042866656	5.35594761122436e-06	1.34006095647144e-05	1.34006095647144e-05	RPHASCH2410_CH16060	WP_004675664.1
cds2830	0.524025134064986	5.9344497851913	65.8727640676939	5.37409389743461e-06	1.34370296981281e-05	1.34370296981281e-05	RPHASCH2410_CH02835	WP_016732986.1
cds1195	0.741111639511313	4.62288748645565	65.7162182343516	5.43593442361701e-06	1.35825784696919e-05	1.35825784696919e-05	RPHASCH2410_PD00010	WP_016735367.1
cds4728	0.472194877251257	6.13958337550515	65.6586831266479	5.45887344741982e-06	1.3630796073177e-05	1.3630796073177e-05	RPHASCH2410_CH04385	WP_029532259.1
cds241	0.509676978894938	5.51600109176202	65.5046598721943	5.52084657354707e-06	1.37763524831911e-05	1.37763524831911e-05	RPHASCH2410_PA01195	WP_046977255.1
cds1637	0.475661329708045	5.61633248201216	65.4065481053292	5.56075613946968e-06	1.38666956895636e-05	1.38666956895636e-05	RPHASCH2410_PD02230	WP_016735753.1
cds1376	0.466467230345356	5.65874197369604	65.3192718393523	5.59654457680779e-06	1.39466487023912e-05	1.39466487023912e-05	RPHASCH2410_PD00920	WP_016735532.1
cds2939	0.576410031815781	4.73749520389286	65.1986378429351	5.64646032620929e-06	1.40616773127088e-05	1.40616773127088e-05	RPHASCH2410_CH03390	WP_016733070.1
cds4515	1.06279143190765	3.30793303410747	65.1604411069587	5.66237473537949e-06	1.40919339325302e-05	1.40919339325302e-05	RPHASCH2410_CH19900	WP_016733489.1
cds2719	-0.661246580719448	7.76881864970306	68.7225985292104	5.70785279045524e-06	1.41956764084212e-05	1.41956764084212e-05	RPHASCH2410_CH02240	WP_016732924.1
cds3261	-0.517177095387227	5.21582316805516	64.9683835111498	5.74320124028054e-06	1.42741050746149e-05	1.42741050746149e-05	RPHASCH2410_CH13550	WP_016734324.1
cds6471	0.580364086491267	5.41999515041982	64.936112415939	5.75691565224948e-06	1.42950284841143e-05	1.42950284841143e-05	RPHASCH2410_CH11810	WP_016734577.1
cds1530	-0.736931019537132	5.14372497133012	64.9306095974262	5.75925806947484e-06	1.42950284841143e-05	1.42950284841143e-05	RPHASCH2410_PD01710	WP_016735659.1
cds2126	-1.30192545084641	2.22590667852278	64.7450947099231	5.83888967364197e-06	1.44830775668932e-05	1.44830775668932e-05		gbkey=CDS
cds2247	0.531473373519313	5.32716537094688	64.6295745764657	5.88913304558813e-06	1.45980297944612e-05	1.45980297944612e-05	RPHASCH2410_PD05255	WP_004678737.1
cds1374	0.580118692659119	7.26979181754877	64.6082076524804	5.89848203860686e-06	1.46115276442789e-05	1.46115276442789e-05	RPHASCH2410_PD00910	WP_016735530.1
cds286	-0.909885402592403	3.36528621568653	64.2385767663944	6.0630190330913e-06	1.50091800534793e-05	1.50091800534793e-05	RPHASCH2410_PA01425	WP_016737016.1
cds3264	0.458922767883355	6.05440229250226	64.1028299786974	6.1248014625732e-06	1.51521030234048e-05	1.51521030234048e-05	RPHASCH2410_CH13565	WP_016734321.1
cds2167	-0.839477183671803	4.11597613258705	64.0912990650886	6.13008369179042e-06	1.51551540676166e-05	1.51551540676166e-05	RPHASCH2410_PD04860	WP_016735265.1
cds25	0.484919010726121	5.88340194025753	63.5957761289413	6.36224585433368e-06	1.57187367873076e-05	1.57187367873076e-05	RPHASCH2410_PA00130	WP_016736928.1
cds377	-0.48513832812626	6.06081839211499	63.5732767378722	6.37303128524908e-06	1.5734997427894e-05	1.5734997427894e-05	RPHASCH2410_PB00125	WP_016736678.1
cds155	0.774041789491221	4.0718297991781	63.2428133129937	6.53395785005858e-06	1.61216903314234e-05	1.61216903314234e-05	RPHASCH2410_PA00790	WP_029532024.1
cds130	0.440868396412381	6.59761021324135	63.1230409856864	6.59346484286156e-06	1.62577990163576e-05	1.62577990163576e-05	RPHASCH2410_PA00660	WP_016736828.1
cds4546	0.56438206010694	5.58028525997864	63.0834988507177	6.61325104721315e-06	1.62958516588011e-05	1.62958516588011e-05	RPHASCH2410_CH20055	WP_010024509.1
cds739	0.688553854778128	4.17497817876227	62.901449868175	6.70525438519723e-06	1.65116889235482e-05	1.65116889235482e-05	RPHASCH2410_PB01915	WP_012490583.1
cds1816	0.508916061451906	6.81191608513092	62.8270358491829	6.7432960229975e-06	1.65944490559366e-05	1.65944490559366e-05	RPHASCH2410_PD03125	WP_046977221.1
cds961	0.810313745178491	6.22026571515658	70.1517908777701	6.78468309570144e-06	1.66853277445535e-05	1.66853277445535e-05		WP_008534156.1
cds523	0.526027323032064	5.20123275944028	62.6815048222953	6.81843276555076e-06	1.67573170331297e-05	1.67573170331297e-05	RPHASCH2410_PB00850	WP_046977158.1
cds4481	-0.739350444413137	4.03522396634131	62.5617511669689	6.88100288824176e-06	1.68999959387723e-05	1.68999959387723e-05	RPHASCH2410_CH19735	WP_016733464.1
cds2408	0.463824531488468	5.9985610484683	62.5343925109798	6.8953924894443e-06	1.69242321888459e-05	1.69242321888459e-05	RPHASCH2410_CH00645	WP_016734052.1
cds641	0.592957538507345	5.41093136402327	62.3616931646451	6.98705003276232e-06	1.71379608601765e-05	1.71379608601765e-05	RPHASCH2410_PB01430	WP_016736570.1
cds713	0.402396700011625	7.34126301749505	62.226409052223	7.05985575231635e-06	1.73051997910413e-05	1.73051997910413e-05	RPHASCH2410_PB01785	WP_016736634.1
cds4824	-0.85159176170096	8.93552853936504	79.0599490912811	7.18218992004528e-06	1.75935450724669e-05	1.75935450724669e-05	RPHASCH2410_CH04905	WP_046977077.1
cds1120	-0.5575344309531	6.04778777076972	61.9610517712359	7.20528079622489e-06	1.76385650884694e-05	1.76385650884694e-05		WP_008536014.1
cds266	-0.410642460429845	6.20670642202283	61.6984863637929	7.35266915599782e-06	1.7987608268562e-05	1.7987608268562e-05	RPHASCH2410_PA01325	WP_046977256.1
cds4059	0.377615402416655	9.58298709400998	61.679621205378	7.36339529664715e-06	1.80020826880146e-05	1.80020826880146e-05	RPHASCH2410_CH17585	WP_029531426.1
cds4519	0.424464294869098	6.44098648795619	61.3999670887802	7.52458495317885e-06	1.83841524019246e-05	1.83841524019246e-05	RPHASCH2410_CH19920	WP_016733493.1
cds2895	-0.358300307689523	8.32099365429052	61.2811624342403	7.5943212027552e-06	1.85424293945941e-05	1.85424293945941e-05	RPHASCH2410_CH03155	WP_016733036.1
cds2257	-0.67232033937866	5.182323409722	61.2471383449082	7.61443310214883e-06	1.85794153203019e-05	1.85794153203019e-05	RPHASCH2410_PD05300	WP_016735344.1
cds4071	0.435278773097576	6.0160379002121	61.0050658880035	7.75935335407277e-06	1.89206902959572e-05	1.89206902959572e-05	RPHASCH2410_CH17645	WP_016733702.1
cds2401	-0.626587276646527	4.74589956939448	60.9345350250048	7.80218862550872e-06	1.90127552247911e-05	1.90127552247911e-05	RPHASCH2410_CH00605	WP_016734059.1
cds2030	0.822682198307007	3.34303905836023	60.9004981172307	7.82295998119592e-06	1.9050968906712e-05	1.9050968906712e-05	RPHASCH2410_PD04185	WP_029531828.1
cds2155	-0.397338126843136	7.81441819504887	60.743341217197	7.91971721407001e-06	1.92740582134357e-05	1.92740582134357e-05	RPHASCH2410_PD04800	WP_016735254.1
cds994	-0.894051814162978	2.98388554404582	60.4468691941842	8.10612128677714e-06	1.97148875740135e-05	1.97148875740135e-05		WP_080956187.1
cds4640	-0.531743054869649	5.03774444619791	60.3524972283303	8.16654028135655e-06	1.98489352422841e-05	1.98489352422841e-05	RPHASCH2410_CH03940	WP_012485232.1
cds2811	-0.430211913421054	9.80752000517345	60.2727712800478	8.21799719160022e-06	1.99610405503956e-05	1.99610405503956e-05	RPHASCH2410_CH02725	WP_012483713.1
cds4374	-1.36864870465416	6.57561354700011	106.495902175659	8.28132701725009e-06	2.01018203797452e-05	2.01018203797452e-05		WP_080956169.1
cds1584	0.380837957117805	6.5215425480128	60.0745596692196	8.34759509424381e-06	2.02495453258293e-05	2.02495453258293e-05	RPHASCH2410_PD01970	WP_016735706.1
cds4376	-1.10169861126686	3.51790572552481	59.7519493501468	8.56372666784016e-06	2.07603814233975e-05	2.07603814233975e-05	RPHASCH2410_CH19190	WP_016733385.1
cds158	0.968354770226408	3.63573485792841	59.6907022574131	8.60550150045848e-06	2.08481502370331e-05	2.08481502370331e-05	RPHASCH2410_PA00805	WP_016736806.1
cds1213	-0.492808182339474	8.2960924941803	59.6747965109235	8.61638966123077e-06	2.08610261979216e-05	2.08610261979216e-05	RPHASCH2410_PD00115	WP_010023998.1
cds1869	0.566778538588073	5.03171356602501	59.577958235136	8.68303161946243e-06	2.10087830327394e-05	2.10087830327394e-05	RPHASCH2410_PD03780	WP_010008226.1
cds3714	0.477221273588512	8.08674055328791	59.4527973002369	8.7700682551033e-06	2.12056624540385e-05	2.12056624540385e-05	RPHASCH2410_CH15800	WP_016733895.1
cds4334	0.57503721761856	4.43965932896417	59.367091156988	8.83026245250617e-06	2.13374256679991e-05	2.13374256679991e-05	RPHASCH2410_CH18975	WP_016733573.1
cds854	-0.380086959243711	9.64215645655702	59.2653897677092	8.90232455620989e-06	2.14976779444475e-05	2.14976779444475e-05	RPHASCH2410_PC00550	WP_009991555.1
cds75	-0.419692173488573	6.80198048390214	59.1426043455037	8.9902532311495e-06	2.16851679879138e-05	2.16851679879138e-05	RPHASCH2410_PA00385	WP_016736880.1
cds6506	0.56485550768912	7.49297822005747	59.1337666700281	8.9966214971561e-06	2.16851679879138e-05	2.16851679879138e-05	RPHASCH2410_CH11995	WP_029531597.1
cds154	0.803609260744422	4.93011283854317	59.1327617675467	8.99734594849856e-06	2.16851679879138e-05	2.16851679879138e-05	RPHASCH2410_PA00785	WP_016736809.1
cds4762	-0.360985326590258	8.93169184848972	58.90261252754	9.16509378836627e-06	2.20752548583365e-05	2.20752548583365e-05	RPHASCH2410_CH04555	WP_016737522.1
cds1411	0.376615060370457	10.9710307254017	58.8377310556206	9.21304901033224e-06	2.21764903187611e-05	2.21764903187611e-05	RPHASCH2410_PD01095	WP_012489779.1
cds1249	0.34534160727719	9.4829560955082	58.7194948432237	9.301203801939e-06	2.23742968063353e-05	2.23742968063353e-05	RPHASCH2410_PD00300	WP_016735418.1
cds4562	-0.407392327297058	8.91378565225904	58.6474620335199	9.35539832077264e-06	2.24902093221914e-05	2.24902093221914e-05	RPHASCH2410_CH20140	WP_016733347.1
cds5840	-0.592608983251211	5.65067354291704	58.5430913066429	9.4345854215612e-06	2.26660161957019e-05	2.26660161957019e-05	RPHASCH2410_CH08545	WP_012482361.1
cds924	-0.620658051966524	4.51614282288045	58.437933582116	9.51517112988124e-06	2.2841199104307e-05	2.2841199104307e-05		WP_080956186.1
cds2725	0.400022590269507	7.52546408162051	58.4320433938165	9.51970895076648e-06	2.2841199104307e-05	2.2841199104307e-05	RPHASCH2410_CH02295	WP_004675942.1
cds1208	-0.396659080281443	8.49930867308143	58.4144413632028	9.53328484745401e-06	2.28591192722744e-05	2.28591192722744e-05	RPHASCH2410_PD00090	WP_052766878.1
cds305	-0.496841000843229	4.97808628483638	58.2935360317396	9.62715554711957e-06	2.30694258725151e-05	2.30694258725151e-05	RPHASCH2410_PA01520	WP_029532102.1
cds2177	-0.383259444313972	7.1030102569189	58.211730284812	9.69128853637988e-06	2.32082488750287e-05	2.32082488750287e-05		WP_046977248.1
cds2827	-0.392738758801363	9.31598657547173	58.0123575659647	9.8497144214979e-06	2.3572558235081e-05	2.3572558235081e-05	RPHASCH2410_CH02815	WP_080956133.1
cds5881	-0.405050196652738	7.03690730436926	57.9959405134072	9.86289549194704e-06	2.35890209753085e-05	2.35890209753085e-05	RPHASCH2410_CH08750	WP_016734987.1
cds1551	-0.463570295435571	5.28952176876962	57.936044724237	9.91116206701853e-06	2.3689322871552e-05	2.3689322871552e-05	RPHASCH2410_PD01810	WP_016735677.1
cds6533	0.784115974155834	3.97092933962806	57.8153767886381	1.0009250878011e-05	2.39085041712796e-05	2.39085041712796e-05	RPHASCH2410_CH12135	WP_016734524.1
cds1445	1.32039084935599	4.49748723660327	71.1360538147765	1.00222575938336e-05	2.39243049577291e-05	2.39243049577291e-05	RPHASCH2410_PD01270	WP_016735585.1
cds3748	-0.472963944563059	6.88548235989904	57.6768765721675	1.01232513084674e-05	2.41499870284217e-05	2.41499870284217e-05	RPHASCH2410_CH15970	WP_016733925.1
cds1119	-0.403397679507844	7.16426919850613	57.6520339987264	1.01438611714687e-05	2.41837403597499e-05	2.41837403597499e-05	RPHASCH2410_PC01810	WP_004676093.1
cds1222	0.579863287432718	4.92721709601357	57.4733356713572	1.02935812937953e-05	2.45250635153888e-05	2.45250635153888e-05	RPHASCH2410_PD00165	WP_016735390.1
cds322	-0.576964292762363	5.08633833136678	57.4041945279593	1.03522092977661e-05	2.46490581434724e-05	2.46490581434724e-05	RPHASCH2410_PA01605	WP_029532101.1
cds4632	0.503345017040739	9.78297512853114	57.3282276460622	1.04170802626307e-05	2.47877504278617e-05	2.47877504278617e-05	RPHASCH2410_CH03900	WP_004668370.1
cds1363	-0.447296267057139	6.00434141240419	57.1412633039605	1.05787909647097e-05	2.51565531009582e-05	2.51565531009582e-05	RPHASCH2410_PD00855	WP_016735519.1
cds822	0.742325834833311	4.85146391395681	57.0679708733961	1.06429910626201e-05	2.52931527284998e-05	2.52931527284998e-05		end_range=77240,.
cds3751	0.441455213159545	8.17976154427529	57.0425520967926	1.06653638476614e-05	2.53302391381957e-05	2.53302391381957e-05	RPHASCH2410_CH15985	WP_012484969.1
cds3730	0.865647530091871	3.82168026804855	56.8422074169802	1.08436577241077e-05	2.57279262940772e-05	2.57279262940772e-05	RPHASCH2410_CH15880	WP_016733911.1
cds5642	0.538853154705662	5.49751806556681	56.8389803296036	1.08465582933619e-05	2.57279262940772e-05	2.57279262940772e-05	RPHASCH2410_CH08465	WP_016735032.1
cds1988	0.426729708179467	5.88174668797105	56.4361877629057	1.12158981712291e-05	2.65871481031733e-05	2.65871481031733e-05	RPHASCH2410_PD03985	WP_016736061.1
cds5634	0.483479470735232	8.76212232474911	56.3328694507421	1.1313015793835e-05	2.67865034069811e-05	2.67865034069811e-05	RPHASCH2410_CH21710	WP_004676199.1
cds2837	0.522364415270389	5.19313498180523	56.331499816252	1.13143098814953e-05	2.67865034069811e-05	2.67865034069811e-05	RPHASCH2410_CH02860	WP_012483738.1
cds1020	0.702538639143193	3.84112270117108	56.2906010391193	1.13530333958579e-05	2.68611908980381e-05	2.68611908980381e-05	RPHASCH2410_PC01300	WP_046977182.1
cds919	-0.41363839216531	6.18901768742465	56.1618537112184	1.14759586822185e-05	2.71348789308552e-05	2.71348789308552e-05		WP_029532324.1
cds775	-0.523334807980181	5.55419940609023	56.131328206178	1.15053338363505e-05	2.7187161963043e-05	2.7187161963043e-05	RPHASCH2410_PC00155	WP_008536548.1
cds1480	1.25484178923652	2.7172115436007	56.027752691991	1.16056698775559e-05	2.74069541651051e-05	2.74069541651051e-05	RPHASCH2410_PD01455	WP_016735617.1
cds48	-0.453134286816988	6.53417538156029	56.0182480959825	1.16149288470026e-05	2.74115250153409e-05	2.74115250153409e-05	RPHASCH2410_PA00250	WP_029532075.1
cds4431	0.401848513108727	9.48905674508263	55.8190060324775	1.18110443070639e-05	2.78567982617139e-05	2.78567982617139e-05	RPHASCH2410_CH19475	WP_004676446.1
cds2487	-0.344473503660845	8.79149064134345	55.6847683311119	1.19453809442452e-05	2.8155894757122e-05	2.8155894757122e-05	RPHASCH2410_CH01980	WP_016732896.1
cds5894	0.458149398024945	8.52314003391221	55.2402461019569	1.24032897165622e-05	2.92168114594666e-05	2.92168114594666e-05	RPHASCH2410_CH08820	WP_016734980.1
cds1482	-0.932010971171752	3.0457961333449	55.221841480655	1.24226910674824e-05	2.92441085947086e-05	2.92441085947086e-05		WP_080956192.1
cds78	0.406319053523411	8.99117436374985	54.7619442562262	1.29193324876113e-05	3.03831230037361e-05	3.03831230037361e-05	RPHASCH2410_PA00400	WP_016736877.1
cds2124	-0.864118793173836	3.70669778538151	54.7588332810934	1.29227709917039e-05	3.03831230037361e-05	3.03831230037361e-05		end_range=935686,.
cds1812	-0.520074840359021	7.28170017298809	54.7242650260062	1.29610514505361e-05	3.04539959694642e-05	3.04539959694642e-05	RPHASCH2410_PD03105	WP_016735915.1
cds361	0.399750412843004	7.53451079620005	54.6132754841713	1.30848680553628e-05	3.07256343357735e-05	3.07256343357735e-05	RPHASCH2410_PB00045	WP_016736666.1
cds1392	-0.402145310849967	7.40744448147357	54.5847575183407	1.31169070063888e-05	3.07815566927356e-05	3.07815566927356e-05	RPHASCH2410_PD01000	WP_011427579.1
cds4783	-0.496028100017681	14.9040767871445	54.5362164210276	1.31716545057616e-05	3.08906659242266e-05	3.08906659242266e-05	RPHASCH2410_CH04695	WP_016736491.1
cds424	0.864242265758693	3.50053502127105	54.281638177005	1.346323953891e-05	3.15471013816818e-05	3.15471013816818e-05	RPHASCH2410_PB00360	WP_016736712.1
cds223	-0.395601992762766	8.55031005588847	54.2771806675904	1.34684125054575e-05	3.15471013816818e-05	3.15471013816818e-05	RPHASCH2410_PA01110	WP_010014965.1
cds1000	0.682307262015343	4.87197665923913	54.1974879331555	1.35612936018627e-05	3.17447917146792e-05	3.17447917146792e-05		gbkey=CDS
cds1184	-0.662460844720275	6.4960764212015	56.908310734448	1.36268927118936e-05	3.1878412137886e-05	3.1878412137886e-05	RPHASCH2410_PC02130	WP_008536079.1
cds976	0.406157239912828	6.38685900171395	54.034739097622	1.37533354986736e-05	3.21541129116398e-05	3.21541129116398e-05	RPHASCH2410_PC01110	WP_008534164.1
cds2198	0.619499783786439	4.9114211029449	54.0273251777253	1.37621600358563e-05	3.21546598091199e-05	3.21546598091199e-05	RPHASCH2410_PD05010	WP_016735294.1
cds2883	-0.386678289722485	6.71550615351516	53.8697839905597	1.39512657369736e-05	3.25761619797205e-05	3.25761619797205e-05	RPHASCH2410_CH03095	WP_004680234.1
cds1960	-0.802842456745132	3.74561436987886	53.7711702436472	1.40711988849328e-05	3.2835721587471e-05	3.2835721587471e-05	RPHASCH2410_PD03835	WP_016736038.1
cds86	0.443699696399239	10.1380886518072	53.7101399281518	1.41460332184289e-05	3.29897833872769e-05	3.29897833872769e-05	RPHASCH2410_PA00440	WP_016736869.1
cds5853	-0.448592993615965	7.77031594824964	53.6903902449403	1.41703505054951e-05	3.30259165268171e-05	3.30259165268171e-05	RPHASCH2410_CH08610	WP_016735011.1
cds4864	0.552621350031371	5.82058536780128	53.6778825934616	1.41857763867848e-05	3.30412949693438e-05	3.30412949693438e-05	RPHASCH2410_CH05100	WP_016736443.1
cds1766	-0.504752255042904	13.0352177980801	53.667728347747	1.41983143588114e-05	3.30499319931784e-05	3.30499319931784e-05	RPHASCH2410_PD02875	WP_016735869.1
cds778	-0.502680945797149	7.85844586125131	53.5873578014813	1.42980149687555e-05	3.32613238210391e-05	3.32613238210391e-05	RPHASCH2410_PC00170	WP_012489550.1
cds4558	-0.578052211228687	5.47121247835191	53.4861996970438	1.44246801287172e-05	3.35351414421047e-05	3.35351414421047e-05	RPHASCH2410_CH20120	WP_016733344.1
cds2738	0.376569828574177	7.98041428487391	53.453424843258	1.44660030084179e-05	3.36103347365041e-05	3.36103347365041e-05	RPHASCH2410_CH02360	WP_029531157.1
cds905	-0.601394900469171	5.82832020172286	53.3343723853121	1.46172861269302e-05	3.39407580478285e-05	3.39407580478285e-05	RPHASCH2410_PC00810	WP_016737353.1
cds4755	-0.486925376690368	6.46371876538928	53.2987869648945	1.4662867545228e-05	3.40254886681888e-05	3.40254886681888e-05	RPHASCH2410_CH04520	WP_016737528.1
cds1641	-0.830410892480203	4.59171294588916	53.0896166709444	1.49342117616829e-05	3.46336769665298e-05	3.46336769665298e-05	RPHASCH2410_PD02250	WP_016735758.1
cds1810	-0.422748290042205	5.62933377658166	53.0690046629896	1.49612700321029e-05	3.46749434861679e-05	3.46749434861679e-05	RPHASCH2410_PD03090	WP_016735913.1
cds2740	-0.465477499244004	6.97121679329661	52.9317098039885	1.51429870771428e-05	3.50743815778128e-05	3.50743815778128e-05	RPHASCH2410_CH02375	WP_016732938.1
cds148	-0.318593998147887	8.31642915707977	52.8624394062475	1.5235658624012e-05	3.52672048421007e-05	3.52672048421007e-05	RPHASCH2410_PA00755	WP_016736814.1
cds237	0.670410516955142	3.90623176852153	52.7229391490554	1.54243252625217e-05	3.56818599861673e-05	3.56818599861673e-05	RPHASCH2410_PA01175	WP_016737061.1
cds4349	0.375306374991505	6.78791192891058	52.6056576609897	1.55850793922418e-05	3.60314713805812e-05	3.60314713805812e-05	RPHASCH2410_CH19050	WP_016733367.1
cds704	0.354283981293772	8.81577891071766	52.44447538846	1.58092460434618e-05	3.65271653954799e-05	3.65271653954799e-05	RPHASCH2410_PB01740	WP_029531959.1
cds3754	-0.519555077185825	5.26479882310025	52.3880991423709	1.58885492643183e-05	3.66877482395702e-05	3.66877482395702e-05	RPHASCH2410_CH16000	WP_012484972.1
cds2367	-1.12984902580781	4.86534846585716	63.7226499301477	1.59596665601569e-05	3.68292428697085e-05	3.68292428697085e-05	RPHASCH2410_CH00420	WP_016734079.1
cds5640	0.354841301351518	9.3091145876826	52.3237045210014	1.59797070816218e-05	3.68516712004091e-05	3.68516712004091e-05	RPHASCH2410_CH21740	WP_004676193.1
cds1343	-0.805698952467507	4.10992146590837	52.317110346385	1.59890766843346e-05	3.68516712004091e-05	3.68516712004091e-05	RPHASCH2410_PD00760	WP_016735500.1
cds4927	0.46092777640711	9.69454567390179	52.1942121186815	1.6164894325927e-05	3.72339688996584e-05	3.72339688996584e-05	RPHASCH2410_CH05395	WP_012485464.1
cds2793	-0.410757900681069	5.76795238809711	52.1299784366821	1.62576946428092e-05	3.74145680210124e-05	3.74145680210124e-05	RPHASCH2410_CH02635	WP_016732969.1
cds5915	-0.429062480081326	8.58064845605663	52.1261179190676	1.62632920572234e-05	3.74145680210124e-05	3.74145680210124e-05	RPHASCH2410_CH08925	WP_016734967.1
cds973	-0.525900486991416	6.44746320512324	52.1062991306778	1.6292063423164e-05	3.7457735499326e-05	3.7457735499326e-05		end_range=213002,.
cds1621	0.728223578832983	3.40314900499583	51.8445801567012	1.66777007117071e-05	3.83208310398524e-05	3.83208310398524e-05	RPHASCH2410_PD02150	WP_004672121.1
cds1233	-0.607732794579635	4.60559609744856	51.7369612395214	1.68393954546354e-05	3.86686240409204e-05	3.86686240409204e-05	RPHASCH2410_PD00220	WP_016735401.1
cds765	-0.360991141281841	9.70741711580053	51.5088656939121	1.71882630607927e-05	3.94455356447255e-05	3.94455356447255e-05		gbkey=CDS
cds4393	-0.693123451842182	3.91566361028044	51.4735407271188	1.72430518260102e-05	3.95470238877182e-05	3.95470238877182e-05	RPHASCH2410_CH19280	WP_012484252.1
cds6505	0.414715258450431	6.70248387523711	51.3213652008847	1.74814450250975e-05	4.0069227635603e-05	4.0069227635603e-05	RPHASCH2410_CH11990	WP_016734552.1
cds1191	-1.29156906675706	3.35867779198003	52.7737094932077	1.75476268775945e-05	4.01722904568961e-05	4.01722904568961e-05		end_range=1738,.
cds4646	0.392366506733037	8.07619763499031	51.2793967158586	1.75478746719276e-05	4.01722904568961e-05	4.01722904568961e-05	RPHASCH2410_CH03970	WP_010016973.1
cds469	-0.504883075663745	7.34284841384816	51.1673722520537	1.77266568777148e-05	4.05567705949183e-05	4.05567705949183e-05	RPHASCH2410_PB00585	WP_012490694.1
cds462	0.52982149783569	5.13797995298982	51.1151325427711	1.78107621301096e-05	4.07203835191356e-05	4.07203835191356e-05	RPHASCH2410_PB00550	WP_016736739.1
cds224	0.316913134451223	9.03966147181744	51.1094573950095	1.78199273856116e-05	4.07203835191356e-05	4.07203835191356e-05	RPHASCH2410_PA01115	WP_016737070.1
cds2273	-0.404447205463586	6.64862895488297	51.048514683359	1.79187004997858e-05	4.09211079748007e-05	4.09211079748007e-05	RPHASCH2410_PD05375	WP_016735357.1
cds476	1.43680627362268	2.0786921182188	50.7881484209038	1.83480377629875e-05	4.18760398456476e-05	4.18760398456476e-05		WP_016736751.1
cds401	0.757558007683254	4.79937196912188	50.6153961503982	1.86396090834109e-05	4.25155739178591e-05	4.25155739178591e-05	RPHASCH2410_PB00245	WP_012490629.1
cds1065	0.847308143103879	4.24360783300892	50.5184704989693	1.88055952542705e-05	4.28680530065374e-05	4.28680530065374e-05	RPHASCH2410_PC01535	WP_016737426.1
cds515	0.461006918927381	6.22082163604508	50.3086713489095	1.91708933606246e-05	4.36741654588057e-05	4.36741654588057e-05	RPHASCH2410_PB00810	WP_016736780.1
cds1306	-0.581138185190053	6.2203411978611	50.2808189842799	1.9220016709284e-05	4.37594419360402e-05	4.37594419360402e-05	RPHASCH2410_PD00575	WP_016735469.1
cds4860	-0.451961921326585	6.96333345954131	50.2575368170813	1.92611936480761e-05	4.38265336320662e-05	4.38265336320662e-05	RPHASCH2410_CH05080	WP_029531897.1
cds4696	-0.427044253398403	9.1983141210196	50.2433378909327	1.92863570592765e-05	4.38571290843694e-05	4.38571290843694e-05	RPHASCH2410_CH04220	WP_029532253.1
cds3733	0.370117668047716	6.62848320264337	49.5747521811363	2.05164109514497e-05	4.66259418283402e-05	4.66259418283402e-05	RPHASCH2410_CH15895	WP_016733913.1
cds587	-0.369238605006402	8.16260853583585	49.4548375129516	2.07467078059987e-05	4.71207083239401e-05	4.71207083239401e-05	RPHASCH2410_PB01170	WP_016736526.1
cds723	-0.534220671048207	4.64911289195669	49.4244304067216	2.08055890881242e-05	4.72257852982711e-05	4.72257852982711e-05	RPHASCH2410_PB01835	WP_012490567.1
cds1965	-0.56166287892717	4.91749325949633	49.4145669107904	2.08247314406318e-05	4.72405877468394e-05	4.72405877468394e-05	RPHASCH2410_PD03860	WP_016736043.1
cds4891	0.541381253717727	4.65469522132854	49.2581165063339	2.11311575314734e-05	4.79066763417957e-05	4.79066763417957e-05	RPHASCH2410_CH05235	WP_016736416.1
cds1323	-0.509769154642787	4.87517623986991	49.2291018558068	2.11885696460764e-05	4.80077579813946e-05	4.80077579813946e-05	RPHASCH2410_PD00660	WP_029531735.1
